SiteCode,SiteID,SampleYear,Location,Treatment,Water,Standing Dead,Litter,Bare Ground,Bryophyte sp.,ACHMILLE,BOECYLIN,BOLFLUVI,BRASCHE,CALCANAD,Calystegia sp.,CAMAPARI,CALSEPIU,CARAQUAT,CARBUXBA,CARCRAWE,CARCOMOS,CARCRYPT,CARLACUS,CARLANGU,CARLASIO,CARSARTW,Carex sp,CERDEME,CHARA SP,CLAMARIS,Cornus Sp.,DECVERTI,DULARUND,ELEPALUS,ELOCANA,Eleocharis Sp,EQUFLUVI,Epuatorium sp.,Fern,Fontinalis Sp,FRAVIRGI,GALLABRA,GALTRIF,HYDMORSU,HYDVERTI,HYPKALMI,IMPCAPEN,IRIVERSA,JUNBALTI,JUNBREVI,Juncus Sp.,LEEORYZO,LEMMINOR,LYCAMERI,LYSTHRYS,Lythrum Sp,LYTSALIC,Myriophyllum sp,MYRSIBI,MYRSPIC,NAJFLEXI,Nitella spp.,NUPLUTE,NYMODOR,PHRAUSTR,PERAMPHI,POLYGONUM SP,PONCORD,POTFOLI,POTGRAMI,POTNATA,POTPRAE,POTRICH,POTZOST,Potamogeton sp.,Rosa Sp,Sagittaria sp.,SAGCUNE,SAGLATIF,SCHPUNGE,SCHTABER,SCIACUTU,Solonaceae Sp.(%),SPARGANIUM SP,SPAEMER,SPAEURY,SPIPOLY,STUPECT,THEPALUS,Typha sp.,UTRGIBBA,UTRINTER,UTRMINO,UTRVULGA,VALAMER,Vicia Sp,ZIZPALUS,Unknown Seedling,Richness,meanC
RPT3220,RPT32,2020,Rondeau,Treatment,20.5338809,1.368925394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06844627,0,0,0,0,0,0,0,0,20.5338809,0,0,0,0,0,0,0,0,0,0,0,0,0,6.844626968,0,0,0,0,0,0,1.368925394,0,0,0,0,0,0,0,0,0,0,0,3.422313484,0,0,0,0,0,0,0,0,0,0,0,0,41.06776181,0,0,0,1.368925394,0,0,3.422313484,0,8,3.125
RPT3320,RPT33,2020,Rondeau,Treatment,0,0,0,0,0,0,0,0,98.03921569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.980392157,0,0,0,0,0.980392157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5.333333333
RPT3420,RPT34,2020,Rondeau,Treatment,38.0952381,0,0,0,0,0,0,0,14.28571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.523809524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.80952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.28571429,0,4,6.75
RPT3520,RPT35,2020,Rondeau,Treatment,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,6.666666667
RPT3620,RPT36,2020,Rondeau,Treatment,48.30917874,0,0,0,0,0,0,0,0.966183575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.415458937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.30917874,0,3,6.333333333
RPT3720,RPT37,2020,Rondeau,Treatment,66.95361071,4.782400765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.956480153,0,0,0,0,0,0,0.047824008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.956480153,0,0,0,0,0,0,0,23.91200383,0,0,0,0,0,0,2.391200383,0,5,4
RPT3820,RPT38,2020,Rondeau,Treatment,10,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,2,7
RPT3920,RPT39,2020,Rondeau,Treatment,68.29268293,9.756097561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.43902439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.51219512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
RPT4020,RPT40,2020,Rondeau,Treatment,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LPT0521,LPT05,2021,Long Point,Treatment,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,3,3.333333333
LPT0621,LPT06,2021,Long Point,Treatment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.029760066,0,0,0,0,0,1.029760066,0,0,0,0,0,0,0,0,0.102976007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.38080527,0,0,0,15.44640099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010297601,0,0,0,0,0,0,0,0,0,0,0,6,2.6
LPT0721,LPT07,2021,Long Point,Treatment,10.40474456,0,41.61897825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.040474456,0,0,0,0,0,0,0,0,15.60711685,0,0,0,0,0,0,0,0,0,0,0,0,0,10.40474456,0,0,0.104047446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010404745,0,0,0,0,0,0,20.80948913,0,0,0,0,6,3.833333333
LPT0821,LPT08,2021,Long Point,Treatment,52.02913632,1.040582726,20.81165453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.202913632,0,0,0,0,0,0,0,0,0,0,0,0,0,5.202913632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104058273,0,0,10.40582726,0,0,0,5.202913632,0,0,0,0,5,3.4
LPT0921,LPT09,2021,Long Point,Treatment,38.79728419,0,0.969932105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.969932105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.3986421,19.3986421,0,0,9.699321048,0,0,0,0,0.969932105,0,0,0,4.849660524,4.849660524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09699321,0,0,0,8,4.125
LPT1021,LPT10,2021,Long Point,Treatment,52.63157895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.78947368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.52631579,0,0,0,10.52631579,0,0,0,0,10.52631579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2.75
LPT1121,LPT11,2021,Long Point,Treatment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,40,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2.2
LPT1221,LPT12,2021,Long Point,Treatment,0,0.102774923,10.27749229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.21993834,0,0,0,0,0,0,0,0,5.138746146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.027749229,0,0,0,0,0,0,0,0,1.027749229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102774923,0,0,0.102774923,0,0,0,0,0,0,0,0,0,0,0,6,2.833333333
LPT1321,LPT13,2021,Long Point,Treatment,42.10526316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.57894737,0,0,0,10.52631579,0,0,0,0,10.52631579,0,0,0,0,5.263157895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3.75
LPT1421,LPT14,2021,Long Point,Treatment,0,19.9940018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009997001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.9970009,0,0,0,69.9790063,0,0,0,0,0.009997001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009997001,0,0,0,0,0,0,0,0,0,0,0,5,4.6
LPT1521,LPT15,2021,Long Point,Treatment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.73080758,0,0,0,0,0,0.099700897,0,0.099700897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.985044865,0,0,0,0,0,0,0,0,0.099700897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.985044865,0,0,0,0,6,3.6
LPT1621,LPT16,2021,Long Point,Treatment,10.98780354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.493901769,0,0,0,0,0,0,0,0,10.98780354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.098780354,5.493901769,0,0,5.493901769,0,0,0,0,5.493901769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010987804,0,0,0,0,0,0,54.93901769,0,0,0,0,8,3.5
LPT1721,LPT17,2021,Long Point,Treatment,87.37015824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.970779536,0,0,0,0.970779536,0,0,0,4.85389768,0,0,0,0,0,4.85389768,0,0,0,0,0,0.970779536,0,0,0,0,0,0,0.009707795,0,0,0,0,0,0,0,0,0,0,0,6,5
LPT1821,LPT18,2021,Long Point,Treatment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.63722397,0,0,0,0,0,0,0,0,0,0,0,0,5.257623554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105152471,0,0,0,0,0,0,0,0,3,3.333333333
LPT1921,LPT19,2021,Long Point,Treatment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.33962264,0,0,0,0,0,0.943396226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.716981132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
LPT2021,LPT20,2021,Long Point,Treatment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.84929389,0,0,0,0,0,10.30821565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.46232347,10.30821565,0,0,0,0,0,0,0,1.030821565,0,0.010308216,0,0,1.030821565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3.333333333
LPT4121,LPT41,2021,Long Point,Treatment,5.144032922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.44032922,0,0,0,0,0,1.028806584,0,0,0,0,0,0,0,0,0.102880658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102880658,0,0,0,0,0,0,0,1.028806584,0,0,0,0,15.43209877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.72016461,0,0,0,0,7,3.5
LPT4221,LPT42,2021,Long Point,Treatment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.00990099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99009901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6
LPT4321,LPT43,2021,Long Point,Treatment,5.262603936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.262603936,0,0,0,0,0,10.52520787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.78781181,31.57562362,0,0,5.262603936,0,0,0,0,10.52520787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010525208,0,0,0,0,0,0,15.78781181,0,0,0,0,8,4
LPT4421,LPT44,2021,Long Point,Treatment,0,0,60,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,3
RPT3221,RPT32,2021,Rondeau,Treatment,4.95049505,0,4.95049505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.8019802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99009901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.6039604,0,0,0,0,14.85148515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.900990099,0,0,4.95049505,0,6,5.166666667
RPT2121,RPT21,2021,Rondeau,Treatment,92.78350515,0,1.030927835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.154639175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.030927835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.5
RPT2221,RPT22,2021,Rondeau,Treatment,5.208333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.83333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5,0,0,0,0,0,0,0,0,10.41666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.041666667,0,4,3.25
RPT2321,RPT23,2021,Rondeau,Treatment,84.21052632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.263157895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.263157895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.263157895,0,3,4.666666667
RPT2421,RPT24,2021,Rondeau,Treatment,15.77287066,52.57623554,21.03049422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.257623554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105152471,0,0,5.257623554,0,0,0,0,0,0,0,0,3,2
RPT2521,RPT25,2021,Rondeau,Treatment,0,0,21.05263158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.263157895,0,0,0,0,0,0,0,52.63157895,0,0,0,5.263157895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.52631579,0,0,0,0,0,5.263157895,0,5,6
RPT2621,RPT26,2021,Rondeau,Treatment,5.263157895,0,42.10526316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.263157895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.10526316,0,0,0,5.263157895,0,0,0,0,3,2
RPT2721,RPT27,2021,Rondeau,Treatment,10.41666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.208333333,0,0,0,0,0,5.208333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.83333333,0,0,1.041666667,0,0,0,0,41.66666667,0,0,0,5.208333333,10.41666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4.333333333
RPT2821,RPT28,2021,Rondeau,Treatment,10,40,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,4,2.5
RPT2921,RPT29,2021,Rondeau,Treatment,0,0,5.263157895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.68421053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.05263158,0,0,0,0,2,3
RPT3021,RPT30,2021,Rondeau,Treatment,0.980392157,0.980392157,4.901960784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.62745098,0,0,0,0,0,9.803921569,0,0,0,4.901960784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.803921569,0,0,0,0,4,5
RPT3121,RPT31,2021,Rondeau,Treatment,5.488474204,0,10.97694841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.097694841,0,0,0,0,0,0,0.109769484,0,0,0,0,0,0,0,43.90779363,0,0,0,0,0,0,0,0,0,10.97694841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.488474204,0,0,21.95389682,0,0,0,0,6,5.5
RPT3321,RPT33,2021,Rondeau,Treatment,5.202913632,0,0,0,0,0,0,0,93.65244537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.040582726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104058273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5.666666667
RPT3421,RPT34,2021,Rondeau,Treatment,0.99009901,0,0,0,0,0,0,0,99.00990099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
RPT3521,RPT35,2021,Rondeau,Treatment,4.761904762,0,0,0,0,0,0,0,85.71428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.523809524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6
RPT3621,RPT36,2021,Rondeau,Treatment,5.263157895,0,0,0,0,0,0,0,94.73684211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
RPT3721,RPT37,2021,Rondeau,Treatment,79.12957468,0,4.945598417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.989119683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.83679525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098911968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.666666667
RPT3821,RPT38,2021,Rondeau,Treatment,15.62337257,0,0,0,0,0,0,0,5.207790855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.207790855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.07790855,0,0,0,0,0,0,0,1.041558171,0,0,0,5.207790855,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010415582,0,0,0,0,0,0,0,0,0,15.62337257,0,7,5.666666667
RPT3921,RPT39,2021,Rondeau,Treatment,62.43496358,1.040582726,20.81165453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.202913632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.40582726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104058273,0,0,0,0,0,0,0,0,0,0,0,3,2
RPT4021,RPT40,2021,Rondeau,Treatment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.04761905,0,0,0,0,0,0,0,4.761904762,0,0,0,9.523809524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.66666667,0,0,0,0,0,0,0,4,5.5
